user_id,item_id,rating,label,num_tokens
360,1360,5,1,119
361,1361,1,0,226
362,1362,4,1,78
363,1363,1,0,259
364,1364,4,1,40
365,1365,5,1,161
366,1366,5,1,153
367,1367,2,0,161
368,1368,1,0,123
369,1369,2,0,164
370,1370,5,1,142
371,1371,2,0,350
372,1372,2,0,198
373,1373,4,1,131
374,1374,2,0,115
375,1375,4,1,103
376,1376,2,0,243
377,1377,5,1,121
378,1378,2,0,312
379,1379,5,1,132
380,1380,1,0,47
381,1381,2,0,181
382,1382,2,0,918
383,1383,4,1,286
384,1384,1,0,151
385,1385,4,1,215
386,1386,5,1,562
387,1387,5,1,120
388,1388,1,0,121
389,1389,1,0,94
390,1390,4,1,233
391,1391,2,0,111
392,1392,4,1,304
393,1393,1,0,263
394,1394,5,1,215
395,1395,5,1,172
396,1396,5,1,62
397,1397,5,1,142
398,1398,5,1,354
399,1399,5,1,105
400,1400,5,1,84
401,1401,4,1,65
402,1402,5,1,496
403,1403,5,1,377
404,1404,4,1,110
405,1405,1,0,225
406,1406,5,1,61
407,1407,4,1,118
408,1408,5,1,274
409,1409,5,1,101
410,1410,4,1,99
411,1411,1,0,323
412,1412,4,1,196
413,1413,2,0,367
414,1414,2,0,82
415,1415,1,0,89
416,1416,5,1,188
417,1417,4,1,57
418,1418,1,0,18
419,1419,2,0,133
420,1420,4,1,110
421,1421,2,0,524
422,1422,2,0,167
423,1423,1,0,126
424,1424,5,1,341
425,1425,4,1,274
426,1426,1,0,166
427,1427,2,0,176
428,1428,2,0,153
429,1429,2,0,94
430,1430,5,1,156
431,1431,2,0,426
432,1432,5,1,43
433,1433,1,0,166
434,1434,4,1,458
435,1435,2,0,142
436,1436,2,0,38
437,1437,2,0,200
438,1438,4,1,253
439,1439,4,1,196
440,1440,1,0,94
441,1441,5,1,72
442,1442,5,1,248
443,1443,1,0,403
444,1444,5,1,54
445,1445,5,1,130
446,1446,4,1,412
447,1447,1,0,874
448,1448,1,0,237
449,1449,4,1,283
450,1450,4,1,300
451,1451,2,0,703
452,1452,4,1,117
453,1453,1,0,152
454,1454,5,1,139
455,1455,5,1,191
456,1456,2,0,170
457,1457,2,0,552
458,1458,4,1,330
459,1459,4,1,287
460,1460,4,1,127
461,1461,4,1,372
462,1462,4,1,725
463,1463,2,0,359
464,1464,4,1,116
465,1465,1,0,142
466,1466,2,0,558
467,1467,2,0,99
468,1468,4,1,456
469,1469,5,1,138
470,1470,1,0,94
471,1471,4,1,284
472,1472,1,0,71
473,1473,5,1,155
474,1474,2,0,367
475,1475,5,1,663
476,1476,4,1,270
477,1477,2,0,186
478,1478,2,0,140
479,1479,2,0,549
480,1480,5,1,496
481,1481,5,1,166
482,1482,4,1,280
483,1483,5,1,791
484,1484,5,1,258
485,1485,1,0,100
486,1486,4,1,141
487,1487,5,1,79
488,1488,4,1,101
489,1489,1,0,156
490,1490,5,1,137
491,1491,2,0,561
492,1492,5,1,118
493,1493,4,1,166
494,1494,2,0,140
495,1495,1,0,376
496,1496,2,0,133
497,1497,4,1,28
498,1498,4,1,180
499,1499,4,1,306
500,1500,1,0,163
501,1501,2,0,176
502,1502,2,0,113
503,1503,4,1,586
504,1504,2,0,131
505,1505,4,1,427
506,1506,2,0,477
507,1507,5,1,164
508,1508,2,0,510
509,1509,5,1,595
510,1510,2,0,346
511,1511,5,1,371
512,1512,4,1,584
513,1513,1,0,371
514,1514,4,1,588
515,1515,2,0,137
516,1516,2,0,134
517,1517,1,0,80
518,1518,2,0,789
519,1519,4,1,132
520,1520,2,0,161
521,1521,5,1,246
522,1522,2,0,218
523,1523,1,0,514
524,1524,2,0,173
525,1525,2,0,69
526,1526,4,1,127
527,1527,1,0,506
528,1528,5,1,174
529,1529,2,0,71
530,1530,5,1,89
531,1531,4,1,116
532,1532,5,1,1527
533,1533,2,0,121
534,1534,5,1,159
535,1535,1,0,429
536,1536,2,0,178
537,1537,2,0,120
538,1538,1,0,108
539,1539,1,0,111
540,1540,2,0,144
541,1541,4,1,39
542,1542,1,0,246
543,1543,2,0,580
544,1544,2,0,422
545,1545,4,1,134
546,1546,1,0,253
547,1547,5,1,109
548,1548,2,0,220
549,1549,4,1,131
550,1550,5,1,119
551,1551,4,1,139
552,1552,2,0,278
553,1553,1,0,282
554,1554,2,0,250
555,1555,4,1,87
556,1556,1,0,130
557,1557,5,1,263
558,1558,4,1,136
559,1559,2,0,351
560,1560,1,0,160
561,1561,5,1,129
562,1562,4,1,384
563,1563,4,1,116
564,1564,5,1,165
565,1565,1,0,135
566,1566,1,0,79
567,1567,5,1,287
568,1568,2,0,720
569,1569,5,1,94
570,1570,2,0,141
571,1571,5,1,322
572,1572,4,1,133
573,1573,2,0,165
574,1574,4,1,51
575,1575,2,0,222
576,1576,4,1,219
577,1577,4,1,531
578,1578,1,0,259
579,1579,5,1,229
580,1580,5,1,195
581,1581,2,0,394
582,1582,4,1,138
583,1583,4,1,236
584,1584,2,0,556
585,1585,2,0,403
586,1586,5,1,142
587,1587,1,0,264
588,1588,5,1,162
589,1589,2,0,607
590,1590,2,0,129
591,1591,5,1,88
592,1592,4,1,134
593,1593,1,0,134
594,1594,2,0,124
595,1595,4,1,136
596,1596,5,1,134
597,1597,1,0,494
598,1598,5,1,420
599,1599,5,1,300
600,1600,4,1,76
601,1601,1,0,179
602,1602,4,1,736
603,1603,1,0,53
604,1604,5,1,48
605,1605,1,0,290
606,1606,2,0,256
607,1607,5,1,655
608,1608,4,1,106
609,1609,1,0,137
610,1610,4,1,156
611,1611,2,0,102
612,1612,2,0,134
613,1613,1,0,393
614,1614,5,1,226
615,1615,4,1,166
616,1616,5,1,922
617,1617,4,1,123
618,1618,2,0,107
619,1619,1,0,113
620,1620,2,0,95
621,1621,2,0,154
622,1622,1,0,119
623,1623,1,0,57
624,1624,4,1,413
625,1625,2,0,126
626,1626,1,0,114
627,1627,1,0,503
628,1628,4,1,394
629,1629,4,1,131
630,1630,2,0,132
631,1631,4,1,66
632,1632,5,1,211
633,1633,2,0,337
634,1634,5,1,117
635,1635,5,1,245
636,1636,5,1,150
637,1637,5,1,440
638,1638,1,0,172
639,1639,2,0,121
640,1640,5,1,240
641,1641,2,0,128
642,1642,2,0,171
643,1643,5,1,155
644,1644,4,1,158
645,1645,1,0,150
646,1646,5,1,243
647,1647,1,0,462
648,1648,5,1,224
649,1649,1,0,150
650,1650,5,1,356
651,1651,2,0,131
652,1652,1,0,124
653,1653,5,1,126
654,1654,2,0,185
655,1655,2,0,364
656,1656,4,1,118
657,1657,4,1,308
658,1658,5,1,309
659,1659,4,1,254
660,1660,4,1,331
661,1661,5,1,257
662,1662,1,0,137
663,1663,5,1,34
664,1664,4,1,309
665,1665,4,1,199
666,1666,2,0,195
667,1667,5,1,156
668,1668,5,1,233
669,1669,1,0,86
670,1670,2,0,127
671,1671,5,1,53
672,1672,5,1,118
673,1673,4,1,72
674,1674,2,0,116
675,1675,5,1,142
676,1676,4,1,491
677,1677,2,0,160
678,1678,5,1,58
679,1679,2,0,169
680,1680,5,1,282
681,1681,2,0,141
682,1682,4,1,229
683,1683,4,1,214
684,1684,2,0,157
685,1685,1,0,48
686,1686,4,1,53
687,1687,1,0,898
688,1688,1,0,185
689,1689,1,0,94
690,1690,5,1,137
691,1691,1,0,215
692,1692,2,0,95
693,1693,2,0,187
694,1694,2,0,224
695,1695,1,0,128
696,1696,1,0,629
697,1697,5,1,152
698,1698,5,1,184
699,1699,4,1,204
700,1700,2,0,160
701,1701,5,1,386
702,1702,1,0,204
703,1703,2,0,140
704,1704,2,0,203
705,1705,2,0,119
706,1706,1,0,336
707,1707,4,1,294
708,1708,2,0,615
709,1709,2,0,263
710,1710,4,1,221
711,1711,1,0,296
712,1712,1,0,726
713,1713,1,0,137
714,1714,1,0,340
715,1715,2,0,116
716,1716,2,0,440
717,1717,5,1,165
718,1718,4,1,376
719,1719,4,1,201
720,1720,4,1,143
721,1721,1,0,345
722,1722,4,1,108
723,1723,2,0,432
724,1724,2,0,114
725,1725,2,0,182
726,1726,1,0,273
727,1727,2,0,197
728,1728,5,1,151
729,1729,5,1,44
730,1730,4,1,268
731,1731,4,1,119
732,1732,2,0,151
733,1733,2,0,135
734,1734,2,0,321
735,1735,4,1,110
736,1736,2,0,534
737,1737,5,1,431
738,1738,2,0,110
739,1739,2,0,113
740,1740,2,0,101
741,1741,4,1,58
742,1742,2,0,960
743,1743,1,0,112
744,1744,2,0,92
745,1745,5,1,158
746,1746,5,1,179
747,1747,1,0,123
748,1748,1,0,172
749,1749,5,1,94
750,1750,5,1,128
751,1751,1,0,77
752,1752,4,1,124
753,1753,4,1,443
754,1754,2,0,70
755,1755,1,0,199
756,1756,1,0,710
757,1757,4,1,147
758,1758,2,0,156
759,1759,4,1,182
760,1760,1,0,133
761,1761,5,1,250
762,1762,1,0,231
763,1763,5,1,313
764,1764,2,0,154
765,1765,4,1,220
766,1766,4,1,171
767,1767,4,1,118
768,1768,5,1,66
769,1769,5,1,126
770,1770,1,0,156
771,1771,4,1,161
772,1772,1,0,50
773,1773,5,1,331
774,1774,1,0,261
775,1775,1,0,226
776,1776,4,1,558
777,1777,1,0,114
778,1778,4,1,134
779,1779,1,0,164
780,1780,5,1,376
781,1781,1,0,251
782,1782,1,0,222
783,1783,2,0,236
784,1784,2,0,26
785,1785,1,0,132
786,1786,1,0,161
787,1787,5,1,159
788,1788,5,1,375
789,1789,2,0,148
790,1790,1,0,361
791,1791,4,1,346
792,1792,1,0,379
793,1793,1,0,174
794,1794,4,1,301
795,1795,1,0,374
796,1796,5,1,145
797,1797,1,0,130
798,1798,1,0,365
799,1799,1,0,208
800,1800,2,0,202
801,1801,5,1,354
802,1802,4,1,188
803,1803,4,1,546
804,1804,1,0,156
805,1805,2,0,169
806,1806,5,1,119
807,1807,4,1,808
808,1808,1,0,179
809,1809,1,0,180
810,1810,4,1,200
811,1811,1,0,74
812,1812,4,1,115
813,1813,2,0,161
814,1814,2,0,131
815,1815,5,1,28
816,1816,1,0,77
817,1817,4,1,311
818,1818,5,1,716
819,1819,2,0,37
820,1820,4,1,140
821,1821,2,0,266
822,1822,2,0,570
823,1823,5,1,203
824,1824,1,0,262
825,1825,2,0,167
826,1826,4,1,112
827,1827,4,1,77
828,1828,4,1,305
829,1829,1,0,108
830,1830,4,1,102
831,1831,2,0,231
832,1832,4,1,189
833,1833,5,1,222
834,1834,2,0,353
835,1835,1,0,137
836,1836,4,1,101
837,1837,1,0,187
838,1838,2,0,54
839,1839,2,0,185
840,1840,1,0,342
841,1841,5,1,118
842,1842,4,1,34
843,1843,5,1,210
844,1844,5,1,525
845,1845,4,1,141
846,1846,1,0,274
847,1847,5,1,265
848,1848,1,0,226
849,1849,5,1,126
850,1850,4,1,124
851,1851,1,0,183
852,1852,4,1,118
853,1853,5,1,114
854,1854,2,0,209
855,1855,2,0,553
856,1856,2,0,128
857,1857,1,0,117
858,1858,4,1,145
859,1859,4,1,777
860,1860,2,0,493
861,1861,4,1,241
862,1862,5,1,124
863,1863,4,1,294
864,1864,5,1,427
865,1865,2,0,44
866,1866,5,1,148
867,1867,5,1,680
868,1868,1,0,186
869,1869,2,0,161
870,1870,1,0,220
871,1871,4,1,133
872,1872,1,0,87
873,1873,1,0,481
874,1874,2,0,114
875,1875,1,0,422
876,1876,5,1,126
877,1877,1,0,135
878,1878,1,0,169
879,1879,4,1,418
880,1880,1,0,253
881,1881,1,0,167
882,1882,1,0,171
883,1883,2,0,543
884,1884,2,0,170
885,1885,1,0,127
886,1886,5,1,135
887,1887,5,1,117
888,1888,5,1,229
889,1889,1,0,73
890,1890,4,1,200
891,1891,5,1,134
892,1892,2,0,262
893,1893,5,1,422
894,1894,4,1,152
895,1895,5,1,146
896,1896,1,0,411
897,1897,2,0,120
898,1898,5,1,169
899,1899,2,0,145
900,1900,4,1,608
901,1901,5,1,90
902,1902,5,1,550
903,1903,5,1,69
904,1904,2,0,184
905,1905,5,1,197
906,1906,4,1,229
907,1907,2,0,206
908,1908,1,0,53
909,1909,4,1,140
910,1910,2,0,134
911,1911,4,1,411
912,1912,2,0,192
913,1913,4,1,181
914,1914,5,1,202
915,1915,5,1,116
916,1916,5,1,137
917,1917,5,1,130
918,1918,1,0,210
919,1919,2,0,273
920,1920,5,1,261
921,1921,1,0,560
922,1922,1,0,138
923,1923,5,1,137
924,1924,1,0,133
925,1925,5,1,147
926,1926,4,1,209
927,1927,4,1,349
928,1928,5,1,189
929,1929,5,1,217
930,1930,2,0,140
931,1931,5,1,229
932,1932,4,1,152
933,1933,4,1,152
934,1934,2,0,119
935,1935,5,1,321
936,1936,5,1,109
937,1937,2,0,192
938,1938,5,1,273
939,1939,4,1,204
940,1940,2,0,69
941,1941,2,0,629
942,1942,1,0,314
943,1943,1,0,77
944,1944,4,1,129
945,1945,2,0,230
946,1946,1,0,124
947,1947,4,1,199
948,1948,4,1,123
949,1949,1,0,114
950,1950,1,0,183
951,1951,5,1,176
952,1952,1,0,473
953,1953,4,1,326
954,1954,1,0,209
955,1955,1,0,790
956,1956,5,1,221
957,1957,2,0,411
958,1958,1,0,125
959,1959,1,0,85
960,1960,5,1,154
961,1961,5,1,294
962,1962,5,1,140
963,1963,4,1,173
964,1964,2,0,187
965,1965,5,1,410
966,1966,4,1,296
967,1967,1,0,244
968,1968,2,0,198
969,1969,5,1,122
970,1970,1,0,75
971,1971,2,0,246
972,1972,4,1,233
973,1973,2,0,164
974,1974,1,0,125
975,1975,5,1,332
976,1976,1,0,387
977,1977,1,0,500
978,1978,5,1,282
979,1979,2,0,298
980,1980,2,0,358
981,1981,1,0,242
982,1982,2,0,135
983,1983,5,1,219
984,1984,5,1,264
985,1985,1,0,248
986,1986,1,0,150
987,1987,1,0,85
988,1988,4,1,50
989,1989,5,1,301
990,1990,1,0,118
991,1991,1,0,286
992,1992,5,1,312
993,1993,1,0,217
994,1994,4,1,163
995,1995,1,0,221
996,1996,2,0,110
997,1997,5,1,196
998,1998,2,0,154
999,1999,5,1,82
1000,2000,2,0,160
1,2001,2,0,402
2,2002,5,1,302
3,2003,4,1,141
4,2004,5,1,55
5,2005,4,1,215
6,2006,2,0,136
7,2007,4,1,155
8,2008,2,0,128
9,2009,5,1,377
10,2010,5,1,190
11,2011,1,0,106
12,2012,4,1,427
13,2013,4,1,94
14,2014,1,0,401
15,2015,5,1,180
16,2016,2,0,145
17,2017,4,1,190
18,2018,2,0,273
19,2019,4,1,357
20,2020,2,0,614
21,2021,1,0,162
22,2022,2,0,86
23,2023,5,1,947
24,2024,4,1,103
25,2025,1,0,170
26,2026,2,0,170
27,2027,1,0,211
28,2028,2,0,148
29,2029,1,0,356
30,2030,1,0,351
31,2031,5,1,364
32,2032,2,0,123
33,2033,2,0,88
34,2034,5,1,180
35,2035,2,0,160
36,2036,2,0,296
37,2037,4,1,101
38,2038,4,1,400
39,2039,2,0,284
40,2040,4,1,86
41,2041,2,0,46
42,2042,2,0,141
43,2043,2,0,291
44,2044,2,0,272
45,2045,5,1,779
46,2046,2,0,315
47,2047,4,1,126
48,2048,1,0,139
49,2049,5,1,209
50,2050,4,1,312
51,2051,2,0,596
52,2052,5,1,290
53,2053,2,0,197
54,2054,1,0,127
55,2055,4,1,122
56,2056,5,1,216
57,2057,2,0,618
58,2058,1,0,219
59,2059,5,1,143
60,2060,5,1,174
61,2061,4,1,246
62,2062,1,0,76
63,2063,2,0,214
64,2064,1,0,771
65,2065,5,1,134
66,2066,4,1,451
67,2067,1,0,199
68,2068,1,0,166
69,2069,1,0,300
70,2070,5,1,46
71,2071,4,1,226
72,2072,1,0,129
73,2073,2,0,746
74,2074,5,1,125
75,2075,1,0,133
76,2076,1,0,108
77,2077,4,1,335
78,2078,4,1,49
79,2079,5,1,124
80,2080,4,1,232
81,2081,4,1,194
82,2082,4,1,66
83,2083,1,0,83
84,2084,1,0,84
85,2085,4,1,305
86,2086,1,0,165
87,2087,1,0,217
88,2088,4,1,537
89,2089,4,1,136
90,2090,5,1,56
91,2091,4,1,151
92,2092,4,1,196
93,2093,5,1,141
94,2094,5,1,100
95,2095,2,0,90
96,2096,4,1,211
97,2097,4,1,102
98,2098,2,0,46
99,2099,2,0,82
100,2100,4,1,128
101,2101,5,1,61
102,2102,1,0,595
103,2103,4,1,307
104,2104,4,1,252
105,2105,2,0,178
106,2106,5,1,111
107,2107,5,1,179
108,2108,5,1,210
109,2109,1,0,690
110,2110,5,1,310
111,2111,4,1,163
112,2112,4,1,164
113,2113,4,1,223
114,2114,4,1,125
115,2115,2,0,281
116,2116,4,1,103
117,2117,5,1,182
118,2118,4,1,162
119,2119,5,1,267
120,2120,5,1,249
121,2121,4,1,233
122,2122,4,1,199
123,2123,4,1,140
124,2124,4,1,134
125,2125,1,0,127
126,2126,5,1,799
127,2127,1,0,141
128,2128,4,1,328
129,2129,2,0,147
130,2130,5,1,146
131,2131,2,0,411
132,2132,4,1,347
133,2133,5,1,124
134,2134,5,1,71
135,2135,5,1,137
136,2136,4,1,81
137,2137,1,0,95
138,2138,5,1,39
139,2139,2,0,112
140,2140,4,1,79
141,2141,2,0,140
142,2142,1,0,153
143,2143,1,0,129
144,2144,2,0,181
145,2145,2,0,303
146,2146,5,1,622
147,2147,2,0,53
148,2148,5,1,152
149,2149,2,0,228
150,2150,1,0,196
151,2151,2,0,775
152,2152,1,0,214
153,2153,4,1,54
154,2154,1,0,161
155,2155,5,1,240
156,2156,5,1,333
157,2157,4,1,146
158,2158,4,1,362
159,2159,2,0,343
160,2160,5,1,190
161,2161,5,1,92
162,2162,2,0,158
163,2163,5,1,120
164,2164,5,1,146
165,2165,5,1,142
166,2166,5,1,155
167,2167,2,0,863
168,2168,4,1,120
169,2169,2,0,125
170,2170,5,1,165
171,2171,1,0,148
172,2172,4,1,50
173,2173,1,0,421
174,2174,1,0,163
175,2175,2,0,462
176,2176,2,0,131
177,2177,5,1,323
178,2178,2,0,192
179,2179,5,1,188
180,2180,4,1,77
181,2181,5,1,319
182,2182,5,1,155
183,2183,4,1,771
184,2184,5,1,346
185,2185,4,1,53
186,2186,4,1,229
187,2187,5,1,108
188,2188,1,0,278
189,2189,2,0,146
190,2190,1,0,294
191,2191,4,1,234
192,2192,4,1,171
193,2193,5,1,405
194,2194,5,1,134
195,2195,2,0,118
196,2196,1,0,237
197,2197,4,1,47
198,2198,2,0,176
199,2199,1,0,403
200,2200,1,0,89
201,2201,1,0,90
202,2202,1,0,906
203,2203,2,0,114
204,2204,4,1,68
205,2205,5,1,176
206,2206,2,0,182
207,2207,1,0,164
208,2208,1,0,246
209,2209,1,0,557
210,2210,2,0,49
211,2211,4,1,354
212,2212,4,1,419
213,2213,5,1,125
214,2214,4,1,128
215,2215,1,0,297
216,2216,2,0,136
217,2217,5,1,60
218,2218,1,0,168
219,2219,2,0,670
220,2220,5,1,61
221,2221,2,0,150
222,2222,5,1,108
223,2223,4,1,227
224,2224,2,0,123
225,2225,1,0,157
226,2226,1,0,219
227,2227,5,1,520
228,2228,2,0,216
229,2229,5,1,647
230,2230,1,0,202
231,2231,2,0,177
232,2232,4,1,190
233,2233,2,0,118
234,2234,1,0,256
235,2235,1,0,116
236,2236,4,1,123
237,2237,5,1,372
238,2238,1,0,569
239,2239,5,1,165
240,2240,4,1,150
241,2241,5,1,156
242,2242,5,1,142
243,2243,2,0,435
244,2244,1,0,95
245,2245,1,0,543
246,2246,4,1,264
247,2247,5,1,121
248,2248,1,0,128
249,2249,5,1,183
250,2250,1,0,896
251,2251,5,1,298
252,2252,2,0,239
253,2253,4,1,423
254,2254,5,1,750
255,2255,1,0,177
256,2256,2,0,324
257,2257,1,0,122
258,2258,2,0,158
259,2259,4,1,111
260,2260,2,0,124
261,2261,5,1,59
262,2262,5,1,613
263,2263,1,0,517
264,2264,4,1,152
265,2265,4,1,520
266,2266,5,1,160
267,2267,2,0,295
268,2268,4,1,127
269,2269,1,0,518
270,2270,4,1,140
271,2271,2,0,124
272,2272,4,1,63
273,2273,1,0,126
274,2274,2,0,119
275,2275,5,1,213
276,2276,5,1,361
277,2277,4,1,38
278,2278,1,0,152
279,2279,1,0,225
280,2280,5,1,360
281,2281,1,0,128
282,2282,4,1,322
283,2283,5,1,192
284,2284,2,0,105
285,2285,5,1,363
286,2286,5,1,135
287,2287,4,1,159
288,2288,5,1,133
289,2289,4,1,54
290,2290,2,0,160
291,2291,5,1,185
292,2292,1,0,444
293,2293,4,1,124
294,2294,5,1,301
295,2295,5,1,231
296,2296,2,0,210
297,2297,4,1,252
298,2298,4,1,535
299,2299,1,0,165
300,2300,4,1,202
301,2301,1,0,186
302,2302,5,1,158
303,2303,2,0,263
304,2304,1,0,129
305,2305,2,0,111
306,2306,2,0,174
307,2307,5,1,119
308,2308,1,0,261
309,2309,4,1,40
310,2310,4,1,370
311,2311,4,1,81
312,2312,4,1,344
313,2313,1,0,232
314,2314,1,0,34
315,2315,5,1,50
316,2316,1,0,292
317,2317,2,0,124
318,2318,2,0,201
319,2319,1,0,165
320,2320,5,1,266
321,2321,5,1,134
322,2322,5,1,135
323,2323,4,1,404
324,2324,4,1,243
325,2325,4,1,60
326,2326,2,0,110
327,2327,5,1,333
328,2328,1,0,57
329,2329,1,0,215
330,2330,1,0,455
331,2331,2,0,361
332,2332,5,1,131
333,2333,5,1,591
334,2334,4,1,126
335,2335,1,0,150
336,2336,5,1,40
337,2337,2,0,144
338,2338,5,1,320
339,2339,1,0,85
340,2340,5,1,158
341,2341,4,1,117
342,2342,1,0,169
343,2343,2,0,108
344,2344,2,0,460
345,2345,2,0,260
346,2346,4,1,132
347,2347,4,1,693
348,2348,5,1,491
349,2349,4,1,271
350,2350,4,1,47
351,2351,1,0,151
352,2352,1,0,661
353,2353,5,1,250
354,2354,2,0,292
355,2355,5,1,108
356,2356,5,1,219
357,2357,4,1,118
358,2358,4,1,76
359,2359,1,0,540
360,2360,1,0,177
361,2361,5,1,121
362,2362,2,0,123
363,2363,1,0,168
364,2364,5,1,74
365,2365,4,1,128
366,2366,2,0,147
367,2367,5,1,165
368,2368,5,1,52
369,2369,4,1,57
370,2370,4,1,57
371,2371,1,0,117
372,2372,1,0,499
373,2373,5,1,124
374,2374,4,1,116
375,2375,4,1,519
376,2376,1,0,125
377,2377,1,0,187
378,2378,4,1,117
379,2379,4,1,208
380,2380,5,1,197
381,2381,2,0,142
382,2382,1,0,310
383,2383,2,0,460
384,2384,1,0,254
385,2385,4,1,116
386,2386,5,1,149
387,2387,1,0,143
388,2388,5,1,276
389,2389,4,1,74
390,2390,1,0,175
391,2391,4,1,1000
392,2392,1,0,115
393,2393,5,1,617
394,2394,1,0,587
395,2395,2,0,432
396,2396,2,0,446
397,2397,1,0,457
398,2398,1,0,126
399,2399,1,0,134
400,2400,4,1,433
401,2401,2,0,139
402,2402,4,1,134
403,2403,4,1,136
404,2404,1,0,180
405,2405,1,0,106
406,2406,1,0,83
407,2407,5,1,64
408,2408,4,1,124
409,2409,2,0,149
410,2410,2,0,516
411,2411,1,0,228
412,2412,4,1,131
413,2413,2,0,261
414,2414,1,0,247
415,2415,1,0,128
416,2416,1,0,145
417,2417,5,1,120
418,2418,2,0,540
419,2419,2,0,90
420,2420,2,0,397
421,2421,2,0,320
422,2422,4,1,189
423,2423,1,0,149
424,2424,2,0,287
425,2425,4,1,52
426,2426,5,1,471
427,2427,1,0,79
428,2428,2,0,181
429,2429,5,1,148
430,2430,2,0,515
431,2431,4,1,342
432,2432,2,0,207
433,2433,2,0,173
434,2434,5,1,155
435,2435,5,1,447
436,2436,1,0,134
437,2437,4,1,371
438,2438,5,1,155
439,2439,2,0,529
440,2440,4,1,460
441,2441,2,0,306
442,2442,5,1,408
443,2443,1,0,267
444,2444,4,1,37
445,2445,5,1,137
446,2446,1,0,37
447,2447,4,1,264
448,2448,4,1,749
449,2449,1,0,235
450,2450,5,1,559
451,2451,2,0,92
452,2452,4,1,80
453,2453,4,1,158
454,2454,1,0,181
455,2455,2,0,233
456,2456,5,1,466
457,2457,2,0,177
458,2458,1,0,167
459,2459,1,0,518
460,2460,5,1,199
461,2461,5,1,272
462,2462,2,0,129
463,2463,1,0,108
464,2464,5,1,406
465,2465,2,0,174
466,2466,5,1,137
467,2467,2,0,117
468,2468,1,0,384
469,2469,4,1,160
470,2470,5,1,65
471,2471,1,0,126
472,2472,4,1,548
473,2473,4,1,122
474,2474,4,1,103
475,2475,2,0,139
476,2476,4,1,89
477,2477,1,0,144
478,2478,1,0,324
479,2479,2,0,161
480,2480,4,1,89
481,2481,4,1,538
482,2482,2,0,158
483,2483,4,1,722
484,2484,4,1,255
485,2485,4,1,138
486,2486,4,1,125
487,2487,2,0,475
488,2488,1,0,163
489,2489,1,0,158
490,2490,4,1,171
491,2491,1,0,209
492,2492,1,0,52
493,2493,1,0,187
494,2494,4,1,69
495,2495,1,0,242
496,2496,2,0,247
497,2497,5,1,161
498,2498,4,1,262
499,2499,1,0,223
500,2500,4,1,204
501,2501,2,0,205
502,2502,5,1,237
503,2503,5,1,124
504,2504,4,1,217
505,2505,1,0,511
506,2506,5,1,217
507,2507,1,0,136
508,2508,2,0,289
509,2509,2,0,108
510,2510,5,1,55
511,2511,2,0,154
512,2512,4,1,506
513,2513,5,1,145
514,2514,4,1,51
515,2515,2,0,212
516,2516,1,0,395
517,2517,5,1,238
518,2518,4,1,182
519,2519,2,0,240
520,2520,2,0,178
521,2521,1,0,96
522,2522,1,0,256
523,2523,2,0,920
524,2524,2,0,166
525,2525,1,0,111
526,2526,4,1,156
527,2527,1,0,235
528,2528,2,0,208
529,2529,4,1,150
530,2530,2,0,158
531,2531,5,1,187
532,2532,2,0,277
533,2533,2,0,74
534,2534,5,1,140
535,2535,5,1,706
536,2536,1,0,77
537,2537,2,0,308
538,2538,2,0,199
539,2539,1,0,122
540,2540,4,1,149
541,2541,2,0,218
542,2542,5,1,60
543,2543,1,0,325
544,2544,2,0,77
545,2545,2,0,220
546,2546,4,1,782
547,2547,5,1,217
548,2548,4,1,206
549,2549,4,1,47
550,2550,4,1,303
551,2551,5,1,180
552,2552,5,1,122
553,2553,4,1,40
554,2554,1,0,63
555,2555,1,0,114
556,2556,5,1,133
557,2557,2,0,449
558,2558,1,0,633
559,2559,1,0,260
560,2560,2,0,138
561,2561,4,1,114
562,2562,2,0,108
563,2563,4,1,283
564,2564,2,0,189
565,2565,2,0,195
566,2566,4,1,173
567,2567,4,1,129
568,2568,5,1,166
569,2569,4,1,123
570,2570,4,1,142
571,2571,4,1,875
572,2572,4,1,167
573,2573,1,0,138
574,2574,2,0,55
575,2575,5,1,331
576,2576,1,0,380
577,2577,2,0,435
578,2578,1,0,127
579,2579,2,0,141
580,2580,2,0,138
581,2581,4,1,324
582,2582,2,0,766
583,2583,4,1,123
584,2584,1,0,97
585,2585,1,0,559
586,2586,2,0,373
587,2587,1,0,233
588,2588,1,0,489
589,2589,2,0,103
590,2590,2,0,127
591,2591,4,1,123
592,2592,5,1,177
593,2593,1,0,385
594,2594,5,1,436
595,2595,2,0,114
596,2596,4,1,56
597,2597,1,0,193
598,2598,4,1,87
599,2599,4,1,684
600,2600,1,0,127
601,2601,2,0,217
602,2602,1,0,164
603,2603,4,1,120
604,2604,1,0,298
605,2605,4,1,116
606,2606,4,1,124
607,2607,2,0,164
608,2608,5,1,175
609,2609,1,0,629
610,2610,5,1,232
611,2611,4,1,120
612,2612,1,0,354
613,2613,4,1,200
614,2614,1,0,154
615,2615,1,0,293
616,2616,5,1,194
617,2617,1,0,206
618,2618,4,1,138
619,2619,4,1,197
620,2620,5,1,483
621,2621,2,0,709
622,2622,4,1,142
623,2623,5,1,429
624,2624,2,0,289
625,2625,5,1,73
626,2626,5,1,254
627,2627,5,1,227
628,2628,5,1,104
629,2629,2,0,145
